incident_id,timestamp,area,lat,lng,hour,day_of_week,incident_type,severity,weapon_involved,reported_to_police,source
INC-0621,2025-01-31 20:28:00,SITE Industrial Area,24.932533,67.000568,20,Friday,vehicle_theft,HIGH,no,no,community_report
INC-1037,2025-01-31 21:42:00,Gulshan-e-Iqbal,24.931255,67.135635,21,Friday,signal_robbery,MEDIUM,yes,no,community_report
INC-0206,2025-01-31 23:22:00,Keamari,24.847119,66.988837,23,Friday,mugging,HIGH,no,no,community_report
INC-1621,2025-02-01 20:18:00,Guru Mandir,24.867355,67.01339,20,Saturday,mugging,MEDIUM,no,no,community_report
INC-1888,2025-02-02 13:14:00,Model Colony,24.882883,67.146493,13,Sunday,phone_snatching,LOW,no,no,community_report
INC-0359,2025-02-02 18:13:00,Liaquatabad,24.904793,67.03311,18,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-1890,2025-02-02 20:44:00,Model Colony,24.884595,67.145346,20,Sunday,mugging,LOW,no,no,community_report
INC-1124,2025-02-02 21:48:00,Sohrab Goth,24.953245,67.080745,21,Sunday,robbery,MEDIUM,yes,no,community_report
INC-1457,2025-02-02 21:50:00,PECHS,24.873112,67.077534,21,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-0762,2025-02-03 19:10:00,Saddar,24.864479,67.028947,19,Monday,pickpocketing,HIGH,no,yes,community_report
INC-0728,2025-02-04 19:22:00,Saddar,24.863244,67.029816,19,Tuesday,mugging,HIGH,no,no,community_report
INC-0733,2025-02-04 20:44:00,Saddar,24.86108,67.027034,20,Tuesday,mugging,MEDIUM,no,no,community_report
INC-1085,2025-02-04 21:06:00,Sohrab Goth,24.95597,67.079733,21,Tuesday,robbery,HIGH,yes,no,community_report
INC-1755,2025-02-04 22:04:00,Nagan Chowrangi,24.943144,67.087586,22,Tuesday,phone_snatching,LOW,no,yes,community_report
INC-1417,2025-02-04 22:17:00,Gulistan-e-Jauhar,24.909331,67.219795,22,Tuesday,ride_hailing_incident,MEDIUM,no,no,community_report
INC-0236,2025-02-05 00:07:00,Keamari,24.846536,66.99049,0,Wednesday,mugging,HIGH,no,no,community_report
INC-1238,2025-02-05 08:43:00,Garden West,24.878698,67.022003,8,Wednesday,mugging,LOW,no,no,community_report
INC-1026,2025-02-05 22:24:00,Gulshan-e-Iqbal,24.929976,67.135532,22,Wednesday,phone_snatching,LOW,no,no,community_report
INC-0605,2025-02-05 22:51:00,SITE Industrial Area,24.932041,67.002672,22,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-0415,2025-02-06 08:13:00,Liaquatabad,24.902667,67.032307,8,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1469,2025-02-06 11:01:00,PECHS,24.873382,67.079442,11,Thursday,vehicle_theft,MEDIUM,no,no,community_report
INC-1435,2025-02-07 14:23:00,PECHS,24.874946,67.078065,14,Friday,phone_snatching,HIGH,no,yes,community_report
INC-1290,2025-02-07 15:41:00,Nazimabad,24.917259,67.032909,15,Friday,mugging,MEDIUM,no,no,community_report
INC-1194,2025-02-07 20:17:00,Garden West,24.879928,67.018948,20,Friday,mugging,MEDIUM,no,no,community_report
INC-1799,2025-02-07 20:58:00,Soldier Bazaar,24.886748,67.030874,20,Friday,phone_snatching,LOW,no,no,community_report
INC-0342,2025-02-07 21:00:00,Baloch Colony,24.862748,67.073605,21,Friday,phone_snatching,LOW,no,no,community_report
INC-1289,2025-02-08 11:47:00,Nazimabad,24.921591,67.037116,11,Saturday,robbery,MEDIUM,no,yes,community_report
INC-1201,2025-02-08 21:01:00,Garden West,24.876529,67.020919,21,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-0376,2025-02-09 18:48:00,Liaquatabad,24.905366,67.037202,18,Sunday,mugging,MEDIUM,no,no,community_report
INC-1403,2025-02-09 21:12:00,Gulistan-e-Jauhar,24.908934,67.221128,21,Sunday,ride_hailing_incident,LOW,no,no,community_report
INC-0704,2025-02-10 20:34:00,Malir,24.897914,67.228791,20,Monday,mugging,HIGH,no,no,community_report
INC-0538,2025-02-10 21:41:00,Korangi,24.824491,67.141634,21,Monday,robbery,MEDIUM,yes,yes,community_report
INC-0303,2025-02-10 22:09:00,Baloch Colony,24.86523,67.074942,22,Monday,phone_snatching,LOW,no,no,community_report
INC-1835,2025-02-10 23:00:00,Malir Cantonment,24.873977,67.205484,23,Monday,vehicle_theft,MEDIUM,no,yes,community_report
INC-1837,2025-02-11 20:24:00,Malir Cantonment,24.877196,67.203136,20,Tuesday,mugging,LOW,no,yes,community_report
INC-0421,2025-02-11 21:57:00,Liaquatabad,24.904193,67.034452,21,Tuesday,phone_snatching,HIGH,no,no,community_report
INC-0162,2025-02-11 22:04:00,Orangi Town,24.966362,67.017745,22,Tuesday,phone_snatching,LOW,no,yes,community_report
INC-0777,2025-02-11 22:47:00,Saddar,24.862771,67.026949,22,Tuesday,phone_snatching,MEDIUM,no,yes,community_report
INC-1056,2025-02-11 23:39:00,Sohrab Goth,24.958343,67.078353,23,Tuesday,robbery,HIGH,yes,no,community_report
INC-1779,2025-02-12 18:43:00,Soldier Bazaar,24.885567,67.027707,18,Wednesday,robbery,HIGH,yes,no,community_report
INC-1673,2025-02-12 19:17:00,Guru Mandir,24.869785,67.013928,19,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-1278,2025-02-12 23:26:00,Nazimabad,24.921958,67.037028,23,Wednesday,robbery,MEDIUM,yes,no,community_report
INC-0327,2025-02-13 13:54:00,Baloch Colony,24.864967,67.073998,13,Thursday,signal_robbery,MEDIUM,yes,no,community_report
INC-1411,2025-02-13 18:24:00,Gulistan-e-Jauhar,24.908039,67.219679,18,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-0254,2025-02-14 00:17:00,Keamari,24.84645,66.988857,0,Friday,vehicle_theft,MEDIUM,no,no,community_report
INC-1647,2025-02-14 09:45:00,Guru Mandir,24.868873,67.015514,9,Friday,mugging,MEDIUM,no,no,community_report
INC-0925,2025-02-14 20:47:00,Hassan Square,24.899841,67.071456,20,Friday,signal_robbery,LOW,yes,yes,community_report
INC-1358,2025-02-14 22:39:00,FB Area,24.952805,67.107331,22,Friday,mugging,HIGH,no,no,community_report
INC-0332,2025-02-14 22:44:00,Baloch Colony,24.866027,67.072579,22,Friday,phone_snatching,HIGH,no,yes,community_report
INC-0011,2025-02-14 23:59:00,Lyari,24.870111,67.009335,23,Friday,robbery,MEDIUM,no,no,community_report
INC-0573,2025-02-15 20:17:00,SITE Industrial Area,24.929273,66.999928,20,Saturday,robbery,MEDIUM,no,yes,community_report
INC-0655,2025-02-15 21:14:00,Malir,24.894127,67.230045,21,Saturday,phone_snatching,HIGH,no,no,community_report
INC-0043,2025-02-16 00:52:00,Lyari,24.875142,67.014389,0,Sunday,mugging,HIGH,no,no,community_report
INC-0644,2025-02-16 20:12:00,Malir,24.893218,67.229808,20,Sunday,mugging,MEDIUM,no,no,community_report
INC-0740,2025-02-16 22:00:00,Saddar,24.85994,67.029545,22,Sunday,phone_snatching,MEDIUM,no,yes,community_report
INC-0147,2025-02-16 22:57:00,Orangi Town,24.964343,67.019899,22,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1895,2025-02-17 20:25:00,Model Colony,24.883219,67.148521,20,Monday,vehicle_theft,LOW,no,no,community_report
INC-0535,2025-02-17 21:25:00,Korangi,24.822035,67.137416,21,Monday,robbery,MEDIUM,no,no,community_report
INC-0123,2025-02-17 21:32:00,Orangi Town,24.96539,67.020229,21,Monday,robbery,MEDIUM,yes,no,community_report
INC-0551,2025-02-17 22:44:00,Korangi,24.827177,67.13722,22,Monday,mugging,LOW,no,no,community_report
INC-0725,2025-02-19 18:19:00,Saddar,24.863982,67.028674,18,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-0512,2025-02-19 21:02:00,Korangi,24.822146,67.138731,21,Wednesday,mugging,HIGH,no,no,community_report
INC-0743,2025-02-19 21:56:00,Saddar,24.860672,67.025997,21,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-0256,2025-02-20 00:51:00,Keamari,24.847657,66.988468,0,Thursday,mugging,MEDIUM,no,no,community_report
INC-1339,2025-02-20 21:09:00,FB Area,24.954393,67.102876,21,Thursday,mugging,MEDIUM,no,no,community_report
INC-0280,2025-02-20 21:40:00,Baloch Colony,24.862825,67.072696,21,Thursday,signal_robbery,HIGH,yes,no,community_report
INC-1679,2025-02-20 21:44:00,Guru Mandir,24.868058,67.015051,21,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1301,2025-02-20 23:52:00,Nazimabad,24.920183,67.037297,23,Thursday,robbery,LOW,no,no,community_report
INC-0640,2025-02-21 22:20:00,SITE Industrial Area,24.929587,67.002031,22,Friday,robbery,MEDIUM,yes,no,community_report
INC-1619,2025-02-22 13:43:00,Guru Mandir,24.865197,67.014353,13,Saturday,mugging,MEDIUM,no,yes,community_report
INC-1667,2025-02-22 20:38:00,Guru Mandir,24.866889,67.018593,20,Saturday,mugging,LOW,no,no,community_report
INC-0312,2025-02-22 20:41:00,Baloch Colony,24.863769,67.074659,20,Saturday,phone_snatching,LOW,no,no,community_report
INC-0484,2025-02-22 22:04:00,Landhi,24.849515,67.358615,22,Saturday,vehicle_theft,LOW,no,yes,community_report
INC-0808,2025-02-22 22:37:00,Teen Talwar,24.827912,67.031472,22,Saturday,phone_snatching,HIGH,no,no,community_report
INC-0599,2025-02-22 22:41:00,SITE Industrial Area,24.931796,67.002086,22,Saturday,robbery,HIGH,yes,no,community_report
INC-0844,2025-02-23 16:14:00,Teen Talwar,24.828737,67.03179,16,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0036,2025-02-23 20:45:00,Lyari,24.873426,67.011775,20,Sunday,robbery,HIGH,no,yes,community_report
INC-0556,2025-02-24 23:16:00,Korangi,24.823198,67.137407,23,Monday,mugging,HIGH,no,no,community_report
INC-1781,2025-02-24 23:22:00,Soldier Bazaar,24.887834,67.030193,23,Monday,phone_snatching,LOW,no,no,community_report
INC-1163,2025-02-25 00:01:00,Superhighway,24.982557,67.150701,0,Tuesday,carjacking,LOW,no,no,community_report
INC-1482,2025-02-25 00:58:00,Clifton,24.821582,67.03431,0,Tuesday,mugging,HIGH,no,no,community_report
INC-1467,2025-02-25 22:17:00,PECHS,24.876333,67.081608,22,Tuesday,mugging,LOW,no,no,community_report
INC-0860,2025-02-26 19:37:00,Hassan Square,24.89616,67.069821,19,Wednesday,phone_snatching,HIGH,no,yes,community_report
INC-1793,2025-02-26 20:22:00,Soldier Bazaar,24.88892,67.029239,20,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-1203,2025-02-26 21:00:00,Garden West,24.877579,67.022523,21,Wednesday,mugging,MEDIUM,no,no,community_report
INC-0338,2025-02-27 20:15:00,Baloch Colony,24.861467,67.073958,20,Thursday,signal_robbery,MEDIUM,no,no,community_report
INC-0698,2025-02-27 21:56:00,Malir,24.895948,67.232775,21,Thursday,mugging,HIGH,no,no,community_report
INC-1420,2025-02-27 22:37:00,Gulistan-e-Jauhar,24.911099,67.218531,22,Thursday,phone_snatching,LOW,no,yes,community_report
INC-1010,2025-02-27 22:55:00,Gulshan-e-Iqbal,24.931892,67.135078,22,Thursday,phone_snatching,HIGH,no,yes,community_report
INC-1559,2025-02-27 23:57:00,DHA Phase 5,24.807363,67.087345,23,Thursday,mugging,LOW,no,no,community_report
INC-1860,2025-02-28 10:24:00,Malir Cantonment,24.874393,67.20668,10,Friday,mugging,MEDIUM,no,no,community_report
INC-0272,2025-02-28 22:30:00,Keamari,24.843294,66.990921,22,Friday,robbery,MEDIUM,yes,no,community_report
INC-1831,2025-03-01 16:52:00,Malir Cantonment,24.876142,67.204075,16,Saturday,mugging,HIGH,no,yes,community_report
INC-1250,2025-03-01 19:12:00,Garden West,24.877445,67.02042,19,Saturday,robbery,MEDIUM,no,yes,community_report
INC-1655,2025-03-01 19:21:00,Guru Mandir,24.867065,67.018201,19,Saturday,phone_snatching,LOW,no,no,community_report
INC-0694,2025-03-01 20:06:00,Malir,24.89398,67.22896,20,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-1121,2025-03-01 22:53:00,Sohrab Goth,24.958627,67.07777,22,Saturday,robbery,MEDIUM,yes,yes,community_report
INC-1557,2025-03-01 23:12:00,DHA Phase 5,24.810735,67.091747,23,Saturday,mugging,LOW,no,no,community_report
INC-0335,2025-03-02 21:50:00,Baloch Colony,24.865897,67.077279,21,Sunday,signal_robbery,LOW,yes,no,community_report
INC-1775,2025-03-03 19:18:00,Soldier Bazaar,24.885738,67.029622,19,Monday,mugging,MEDIUM,no,no,community_report
INC-0749,2025-03-04 19:32:00,Saddar,24.863121,67.02863,19,Tuesday,pickpocketing,HIGH,no,no,community_report
INC-1736,2025-03-04 20:07:00,Nagan Chowrangi,24.942188,67.082876,20,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0584,2025-03-04 21:53:00,SITE Industrial Area,24.932768,67.001188,21,Tuesday,mugging,HIGH,no,no,community_report
INC-0916,2025-03-05 19:09:00,Hassan Square,24.898946,67.072979,19,Wednesday,signal_robbery,HIGH,yes,yes,community_report
INC-0664,2025-03-05 19:19:00,Malir,24.896288,67.22899,19,Wednesday,mugging,MEDIUM,no,no,community_report
INC-1533,2025-03-05 20:00:00,DHA Phase 1,24.803193,67.059848,20,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-1343,2025-03-05 22:07:00,FB Area,24.95514,67.106627,22,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-1171,2025-03-05 23:12:00,Superhighway,24.977622,67.148262,23,Wednesday,robbery,HIGH,yes,yes,community_report
INC-1448,2025-03-05 23:34:00,PECHS,24.872252,67.078423,23,Wednesday,vehicle_theft,MEDIUM,no,no,community_report
INC-0960,2025-03-06 22:03:00,North Nazimabad,24.949774,67.053083,22,Thursday,signal_robbery,LOW,no,yes,community_report
INC-0909,2025-03-06 22:36:00,Hassan Square,24.898135,67.072608,22,Thursday,signal_robbery,MEDIUM,yes,no,community_report
INC-0533,2025-03-06 22:43:00,Korangi,24.823065,67.137914,22,Thursday,mugging,HIGH,no,no,community_report
INC-1425,2025-03-06 23:43:00,Gulistan-e-Jauhar,24.91208,67.217246,23,Thursday,ride_hailing_incident,HIGH,no,no,community_report
INC-1130,2025-03-07 17:54:00,Superhighway,24.979897,67.148306,17,Friday,vehicle_theft,MEDIUM,no,no,community_report
INC-0496,2025-03-07 22:50:00,Landhi,24.851612,67.360738,22,Friday,vehicle_theft,HIGH,no,yes,community_report
INC-0161,2025-03-07 22:54:00,Orangi Town,24.965201,67.017408,22,Friday,mugging,MEDIUM,no,no,community_report
INC-0096,2025-03-07 22:58:00,Lyari,24.870845,67.013837,22,Friday,robbery,LOW,yes,no,community_report
INC-1416,2025-03-08 11:16:00,Gulistan-e-Jauhar,24.910229,67.222723,11,Saturday,mugging,MEDIUM,no,yes,community_report
INC-0399,2025-03-08 18:13:00,Liaquatabad,24.907446,67.037719,18,Saturday,phone_snatching,HIGH,no,no,community_report
INC-1123,2025-03-08 18:20:00,Sohrab Goth,24.95732,67.079385,18,Saturday,robbery,LOW,yes,no,community_report
INC-0130,2025-03-08 19:06:00,Orangi Town,24.96524,67.022146,19,Saturday,phone_snatching,HIGH,no,yes,community_report
INC-1638,2025-03-08 20:45:00,Guru Mandir,24.867522,67.013657,20,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-0806,2025-03-08 21:57:00,Teen Talwar,24.832389,67.033155,21,Saturday,signal_robbery,LOW,yes,yes,community_report
INC-0144,2025-03-09 18:40:00,Orangi Town,24.963895,67.022725,18,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-0686,2025-03-09 20:18:00,Malir,24.896382,67.229379,20,Sunday,vehicle_theft,HIGH,no,no,community_report
INC-1574,2025-03-10 00:23:00,DHA Phase 5,24.808757,67.092854,0,Monday,vehicle_theft,MEDIUM,no,no,community_report
INC-0717,2025-03-10 22:11:00,Saddar,24.864755,67.027467,22,Monday,pickpocketing,HIGH,no,no,community_report
INC-1182,2025-03-10 22:16:00,Superhighway,24.981092,67.147608,22,Monday,vehicle_theft,LOW,no,no,community_report
INC-1768,2025-03-11 19:13:00,Soldier Bazaar,24.8896,67.030325,19,Tuesday,mugging,HIGH,no,no,community_report
INC-1433,2025-03-11 21:42:00,PECHS,24.874505,67.078267,21,Tuesday,phone_snatching,HIGH,no,no,community_report
INC-1710,2025-03-12 10:28:00,Nagan Chowrangi,24.940099,67.084668,10,Wednesday,signal_robbery,MEDIUM,no,yes,community_report
INC-0736,2025-03-12 16:25:00,Saddar,24.861247,67.02519,16,Wednesday,pickpocketing,HIGH,no,no,community_report
INC-1786,2025-03-12 19:22:00,Soldier Bazaar,24.884392,67.027405,19,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-0244,2025-03-12 21:25:00,Keamari,24.843911,66.990256,21,Wednesday,robbery,HIGH,no,no,community_report
INC-0520,2025-03-12 21:55:00,Korangi,24.824666,67.142969,21,Wednesday,robbery,HIGH,yes,yes,community_report
INC-1842,2025-03-12 22:41:00,Malir Cantonment,24.874581,67.202304,22,Wednesday,vehicle_theft,HIGH,no,no,community_report
INC-0125,2025-03-13 08:37:00,Orangi Town,24.963274,67.018475,8,Thursday,mugging,HIGH,no,yes,community_report
INC-0380,2025-03-13 15:39:00,Liaquatabad,24.905279,67.037797,15,Thursday,phone_snatching,HIGH,no,yes,community_report
INC-0129,2025-03-14 20:37:00,Orangi Town,24.965548,67.020261,20,Friday,mugging,MEDIUM,no,yes,community_report
INC-0169,2025-03-14 22:38:00,Orangi Town,24.964154,67.017549,22,Friday,phone_snatching,HIGH,no,no,community_report
INC-0859,2025-03-14 23:46:00,Teen Talwar,24.831395,67.030328,23,Friday,mugging,MEDIUM,no,no,community_report
INC-1005,2025-03-15 20:02:00,Gulshan-e-Iqbal,24.928261,67.135969,20,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-1225,2025-03-15 21:50:00,Garden West,24.877466,67.020999,21,Saturday,mugging,MEDIUM,no,yes,community_report
INC-0561,2025-03-15 23:55:00,Korangi,24.825761,67.142044,23,Saturday,mugging,HIGH,no,no,community_report
INC-1188,2025-03-16 01:10:00,Superhighway,24.978331,67.151924,1,Sunday,robbery,HIGH,yes,no,community_report
INC-0442,2025-03-16 13:21:00,Landhi,24.848858,67.358754,13,Sunday,vehicle_theft,MEDIUM,no,no,community_report
INC-1484,2025-03-16 15:06:00,Clifton,24.820934,67.037931,15,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-0142,2025-03-16 17:48:00,Orangi Town,24.962762,67.020813,17,Sunday,mugging,HIGH,no,yes,community_report
INC-0182,2025-03-16 20:26:00,Orangi Town,24.967029,67.019818,20,Sunday,robbery,HIGH,yes,no,community_report
INC-1804,2025-03-16 21:00:00,Soldier Bazaar,24.888265,67.026656,21,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1224,2025-03-17 19:23:00,Garden West,24.880312,67.017628,19,Monday,mugging,MEDIUM,no,no,community_report
INC-0419,2025-03-17 19:59:00,Liaquatabad,24.907834,67.034582,19,Monday,phone_snatching,LOW,no,yes,community_report
INC-1903,2025-03-17 20:44:00,Model Colony,24.883038,67.145736,20,Monday,vehicle_theft,LOW,no,no,community_report
INC-1640,2025-03-17 20:56:00,Guru Mandir,24.866582,67.014211,20,Monday,mugging,MEDIUM,no,no,community_report
INC-0317,2025-03-17 22:26:00,Baloch Colony,24.862036,67.077172,22,Monday,signal_robbery,HIGH,no,no,community_report
INC-1476,2025-03-17 23:47:00,Clifton,24.824627,67.037054,23,Monday,vehicle_theft,MEDIUM,no,no,community_report
INC-0835,2025-03-18 15:10:00,Teen Talwar,24.830869,67.032311,15,Tuesday,mugging,HIGH,no,no,community_report
INC-0779,2025-03-18 20:08:00,Teen Talwar,24.827284,67.034347,20,Tuesday,mugging,HIGH,no,yes,community_report
INC-1017,2025-03-18 22:14:00,Gulshan-e-Iqbal,24.93176,67.134076,22,Tuesday,signal_robbery,MEDIUM,yes,yes,community_report
INC-1495,2025-03-18 22:50:00,Clifton,24.82103,67.034295,22,Tuesday,mugging,LOW,no,no,community_report
INC-1543,2025-03-19 01:00:00,DHA Phase 1,24.802327,67.057647,1,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-1812,2025-03-19 19:04:00,Soldier Bazaar,24.885819,67.025978,19,Wednesday,phone_snatching,MEDIUM,no,yes,community_report
INC-0802,2025-03-19 22:36:00,Teen Talwar,24.832488,67.033277,22,Wednesday,signal_robbery,MEDIUM,no,no,community_report
INC-0928,2025-03-20 14:02:00,North Nazimabad,24.947627,67.055058,14,Thursday,mugging,MEDIUM,no,no,community_report
INC-0824,2025-03-20 14:58:00,Teen Talwar,24.826957,67.032148,14,Thursday,phone_snatching,HIGH,no,yes,community_report
INC-0722,2025-03-20 15:54:00,Saddar,24.85997,67.030256,15,Thursday,phone_snatching,HIGH,no,yes,community_report
INC-0971,2025-03-20 21:54:00,North Nazimabad,24.950331,67.057424,21,Thursday,phone_snatching,LOW,no,no,community_report
INC-1082,2025-03-21 00:29:00,Sohrab Goth,24.958941,67.07929,0,Friday,mugging,HIGH,no,no,community_report
INC-0077,2025-03-21 01:05:00,Lyari,24.87422,67.012442,1,Friday,mugging,HIGH,no,no,community_report
INC-0973,2025-03-21 10:29:00,North Nazimabad,24.949106,67.053039,10,Friday,phone_snatching,MEDIUM,no,no,community_report
INC-0784,2025-03-21 11:08:00,Teen Talwar,24.826536,67.034651,11,Friday,signal_robbery,HIGH,no,no,community_report
INC-0298,2025-03-21 21:30:00,Baloch Colony,24.866762,67.076506,21,Friday,signal_robbery,LOW,yes,yes,community_report
INC-0021,2025-03-21 21:36:00,Lyari,24.871988,67.01466,21,Friday,mugging,HIGH,no,no,community_report
INC-0310,2025-03-21 21:40:00,Baloch Colony,24.861598,67.072406,21,Friday,signal_robbery,HIGH,no,no,community_report
INC-1150,2025-03-22 00:49:00,Superhighway,24.980174,67.147321,0,Saturday,robbery,MEDIUM,no,no,community_report
INC-0788,2025-03-22 11:55:00,Teen Talwar,24.832449,67.029697,11,Saturday,phone_snatching,HIGH,no,yes,community_report
INC-1832,2025-03-22 19:14:00,Malir Cantonment,24.878924,67.204333,19,Saturday,vehicle_theft,MEDIUM,no,no,community_report
INC-1177,2025-03-23 01:04:00,Superhighway,24.980751,67.147649,1,Sunday,vehicle_theft,LOW,no,no,community_report
INC-1144,2025-03-23 01:49:00,Superhighway,24.977361,67.15,1,Sunday,robbery,LOW,no,no,community_report
INC-0716,2025-03-23 19:52:00,Saddar,24.860286,67.030648,19,Sunday,phone_snatching,HIGH,no,no,community_report
